,HIP,Vmag,RA,DE,Plx,pmRA,pmDE,e_Plx,B-V
315,10403,6.05,33.510536,47.484387,24.07,-82.13,-60.1,0.96,0.406
316,10492,8.07,33.817351,-23.281407,23.06,68.14,14.59,1.09,0.737
317,10532,9.11,33.923787,-9.013143,21.72,28.32,9.47,1.49,0.88
318,10535,5.57,33.928477,25.043255,20.77,-88.69,-87.16,0.89,0.52
319,10540,5.79,33.941399,25.783099,24.93,176.41,-66.38,0.88,0.439
320,10556,11.15,33.980981,46.457671000000005,21.18,230.67,-150.91,2.22,1.29
321,10567,7.5,34.006963,-36.471509000000005,20.84,81.2,-118.48,0.88,0.534
322,10584,6.91,34.065453000000005,-9.821153,21.53,264.04,-38.6,0.89,0.623
323,10602,3.56,34.127085,-51.512111,21.06,90.75,-21.9,0.61,-0.12
324,10626,7.61,34.197081,43.773443,21.97,98.65,-183.92,0.96,0.642
325,10681,7.61,34.357188,65.26213100000001,22.55,-37.35,-12.23,0.88,0.574
326,10741,10.03,34.558477,-36.336773,23.52,12.54,7.13,1.86,0.99
327,10778,9.98,34.678044,81.787029,23.06,98.25,-252.37,1.21,0.897
328,10789,11.75,34.727047999999996,35.218319,22.2,199.28,-34.02,3.17,1.494
329,10989,9.43,35.407083,-34.837021,23.73,-54.08,-103.45,1.35,0.905
330,11001,4.08,35.437596,-68.659424,24.1,-50.07,2.38,0.51,0.034
331,11024,7.9,35.496517,-29.351665,22.23,28.66,-173.25,1.34,0.644
332,11071,10.67,35.629458,-53.094498,20.65,244.53,126.44,1.46,1.156
333,11090,5.81,35.709842,41.396535,21.16,-74.2,-97.68,0.74,0.289
334,11131,6.96,35.810793,-29.869086,24.51,-77.38,-97.45,1.47,0.5660000000000001
335,11258,5.36,36.224977,-60.311629,20.4,-71.08,-131.04,0.5,0.395
336,11273,11.31,36.300264,49.794052,23.52,167.62,-55.35,2.26,1.5859999999999999
337,11352,8.0,36.539614,34.469577,23.19,117.1,-50.82,1.21,0.741
338,11357,9.79,36.561617,-69.480754,21.81,169.56,103.22,1.05,0.955
339,11359,8.65,36.56419,-23.887639,20.91,-62.21,-194.94,1.13,0.7040000000000001
340,11360,6.79,36.567476,6.292674,22.33,86.09,-50.13,1.05,0.39899999999999997
341,11433,9.1,36.868438,-27.634693,24.14,-71.45,-211.38,1.18,0.879
342,11437,10.12,36.871668,30.973674,23.66,79.5,-70.09,2.04,1.205
343,11477,5.13,37.007042,-33.811052000000004,21.35,18.56,5.52,0.65,0.08900000000000001
344,11476,10.13,37.007352000000004,-75.370009,22.11,-137.69,-88.56,1.07,1.065
345,11486,5.29,37.041626,29.669538,21.01,-14.81,-85.5,0.83,0.311
346,11507,8.56,37.095529,1.481767,21.8,-13.87,-92.19,1.45,0.6970000000000001
347,11569,4.46,37.266617,67.402384,23.04,-27.92,37.06,0.8,0.153
348,11728,8.03,37.850319,22.087321,23.9,144.9,62.2,1.1,0.6659999999999999
349,11815,11.74,38.09625,3.3825910000000006,21.71,138.87,19.17,3.94,1.357
350,11865,9.78,38.272437,-10.351557000000001,22.04,-172.13,-92.65,1.42,0.99
351,11923,7.77,38.472245,49.506237,21.0,434.78,-80.79,1.06,0.628
352,11941,7.49,38.514713,12.180947,23.21,181.42,-34.59,0.97,0.6659999999999999
353,11954,7.57,38.548152,-33.117213,24.35,274.85,-90.85,0.87,0.534
354,11983,9.81,38.644692,5.447706,24.8,-292.15,-575.08,1.83,0.9059999999999999
355,11989,9.98,38.653526,-42.171719,20.06,-132.45,-187.6,1.38,0.985
356,12005,11.03,38.683132,-18.788939000000003,23.38,158.87,155.43,2.51,1.268
357,12067,8.42,38.897663,61.106409,20.28,97.68,-76.85,1.04,0.696
358,12087,10.51,38.948203,6.604272,20.6,302.21,31.0,2.07,1.075
359,12142,12.33,39.128737,17.718489,24.16,232.38,-168.76,5.27,0.8
360,12155,11.73,39.160204,12.208208,21.56,233.51,-64.48,3.09,1.35
361,12189,6.48,39.251816,24.647257,24.92,137.08,-14.18,1.05,0.51
362,12225,5.3,39.351104,-52.543088,22.49,111.29,1.05,1.84,0.289
363,12394,4.12,39.896765,-68.266948,21.27,87.4,0.56,0.5,-0.061
364,12411,8.3,39.948195,-33.899087,24.97,77.67,-396.02,0.9,0.708
365,12436,9.44,40.013098,-61.353797,24.94,37.78,-183.33,0.93,1.0270000000000001
366,12484,5.21,40.164916,-54.549924,20.49,32.76,5.24,0.56,0.41100000000000003
367,12486,4.11,40.166382,-39.855309000000005,22.42,135.17,-27.34,0.57,1.006
368,12509,9.09,40.244132,39.079712,20.09,66.93,72.33,1.65,0.924
369,12512,8.59,40.260256,65.644123,20.22,112.42,-62.72,3.28,0.838
370,12517,8.55,40.276125,-51.441190999999996,21.41,315.87,118.81,0.83,0.637
371,12545,10.28,40.357673999999996,5.988581,24.67,82.32,-55.14,2.41,1.46
372,12562,5.98,40.392219,-14.549412,20.29,-5.85,55.86,0.94,0.429
373,12611,6.09,40.535146999999995,-46.524212,24.47,9.99,-94.3,0.56,0.8759999999999999
374,12635,10.21,40.587033,38.622806,22.27,106.95,-102.8,8.29,0.879
375,12685,8.28,40.744524,58.19779499999999,22.11,-22.17,4.25,1.08,0.618
376,12716,8.04,40.856286,-37.928304,24.77,78.86,-73.06,0.8,0.745
377,12726,7.44,40.89793,-62.919109,20.69,-25.16,-38.17,1.32,0.588
378,12764,7.07,41.003599,-6.009372,22.73,141.92,12.18,0.87,0.534
379,12767,10.61,41.017641999999995,-52.169869,21.13,219.81,99.43,1.44,1.024
380,12780,6.96,41.060453,-25.495519,23.8,164.51,51.88,2.46,0.634
381,12797,8.39,41.120743,-24.415025,22.68,-39.54,-257.69,1.06,0.772
382,12964,6.48,41.687736,-21.639561999999998,22.18,76.06,16.84,0.76,0.387
383,12990,6.28,41.765011,35.554814,21.24,-39.11,-54.84,1.25,0.385
384,13118,6.94,42.181571999999996,31.115614,22.73,212.44,-174.2,0.89,0.956
385,13173,12.04,42.356519,7.866467999999999,20.51,-65.09,23.31,8.55,1.443
386,13209,3.61,42.495789,27.260790000000004,20.45,65.47,-116.59,0.79,-0.1
387,13291,7.56,42.767495000000004,30.286820000000002,21.22,127.23,-32.9,0.92,0.584
388,13357,10.48,42.965454,-50.413264,22.4,297.35,86.78,1.28,1.197
389,13359,8.86,42.969977,-61.618261,23.36,146.09,132.24,0.85,0.851
390,13410,10.32,43.166246,5.718007,22.84,-78.92,-300.21,1.81,1.034
391,13456,8.17,43.319831,78.670665,20.68,144.01,24.98,0.74,0.6859999999999999
392,13508,8.66,43.497058,-49.361706,20.56,87.89,98.16,0.83,0.672
393,13588,8.75,43.763774,61.910484999999994,20.07,-21.57,-13.96,1.15,0.7170000000000001
394,13678,9.03,44.050151,13.913188,23.04,-82.41,-72.34,1.54,0.81
395,13679,5.97,44.057202000000004,8.381778,22.46,69.83,-88.32,0.89,0.478
396,13681,10.2,44.058147999999996,-11.847039,21.35,257.06,-56.04,1.57,1.062
397,13701,3.89,44.106682,-8.89761,24.49,77.73,-219.99,0.72,1.088
398,13718,8.57,44.157446,-22.31032,24.62,168.62,90.79,1.13,0.7809999999999999
399,13773,7.56,44.312089,1.887572,20.12,99.25,-101.38,1.5,0.5770000000000001
400,13782,5.44,44.348755,-23.862077,20.54,101.47,-35.81,0.71,0.23800000000000002
401,13785,9.33,44.367928000000006,52.477616000000005,24.81,393.77,-146.04,9.61,0.809
402,13847,2.88,44.565482,-40.304735,20.22,-53.53,25.71,0.54,0.128
403,13935,10.59,44.884889,-64.24297299999999,21.91,-92.48,189.74,1.37,0.97
404,14001,8.94,45.07069,-9.039703999999999,23.43,282.84,-84.93,1.15,0.902
405,14007,8.48,45.082105,-37.454559,21.21,16.12,27.87,0.88,0.677
406,14157,8.45,45.635923999999996,-15.272735,20.56,103.08,49.88,1.37,0.86
407,14181,6.72,45.71756,47.110696999999995,21.65,66.69,-60.36,0.82,0.596
408,14182,9.21,45.719254,52.249882,24.6,-125.57,143.7,1.72,1.042
409,14211,10.78,45.807010999999996,22.369739000000003,23.43,26.62,40.59,2.18,1.14
410,14232,6.38,45.875471000000005,28.269956,20.01,66.87,-20.64,0.88,0.306
411,14235,7.1,45.883382,-10.974808,20.38,-26.96,-108.22,1.49,0.495
412,14237,7.69,45.898022,36.44212,23.21,163.85,-46.91,0.86,0.63
413,14240,5.12,45.903766,-59.73761999999999,23.67,-72.81,-63.89,0.48,0.349
414,14293,5.26,46.068655,-7.600899000000001,23.22,65.43,17.41,0.77,0.193
415,14530,8.39,46.907415,-72.32186800000001,23.21,72.97,-9.07,0.76,0.7709999999999999
416,14532,7.36,46.913451,36.618151,23.44,240.22,-217.79,0.86,0.672
417,14614,7.85,47.184434,15.335301000000001,24.44,68.85,-194.89,1.04,0.642
418,14684,8.48,47.425976,-9.579333,24.9,89.84,-113.14,1.28,0.81
419,14705,9.06,47.498874,15.373920000000002,21.3,-96.99,-281.02,1.37,0.825
420,14711,11.13,47.517497,12.997219,20.47,-120.41,-164.81,2.77,1.01
421,14739,6.9,47.580104999999996,-74.297772,22.02,52.3,280.25,0.59,0.521
422,14809,8.51,47.807528999999995,22.416169,20.24,56.04,-125.11,1.42,0.71
423,14857,7.05,47.968815,-39.023144,23.95,84.37,-29.64,0.71,0.561
424,14862,4.85,47.984327,74.393869,20.15,14.46,-86.21,0.54,0.035
425,14886,7.29,48.039766,37.217845000000004,23.6,-32.74,-25.05,2.03,0.606
426,14913,5.92,48.106996,-44.419654,22.83,82.73,-2.61,0.78,0.44
427,14922,7.56,48.126158000000004,43.86063,24.19,173.5,-23.28,1.03,0.604
428,14944,7.64,48.162929,71.55575,20.55,13.94,11.8,1.59,0.629
429,14976,8.15,48.261105,32.896599,23.73,184.52,-61.65,1.18,0.732
430,15020,11.9,48.402454999999996,7.7094059999999995,24.82,-130.88,-300.64,4.1,1.44
431,15062,8.12,48.519994,18.304367000000003,24.52,-15.3,-227.78,1.03,0.624
432,15070,10.1,48.556492,-31.955756,22.55,-137.71,-326.01,1.69,1.173
433,15155,10.26,48.838747999999995,-70.29565799999999,20.05,210.69,281.31,0.99,0.9420000000000001
434,15199,7.85,48.972341,-14.798825,21.34,76.73,-119.03,0.95,0.614
435,15211,10.22,49.023753,-5.854273,20.68,340.67,-54.15,2.22,0.9359999999999999
436,15247,7.48,49.169269,-3.53015,20.02,77.11,-45.72,0.9,0.534
437,15266,9.4,49.234452000000005,31.031128000000002,24.38,152.92,-243.73,1.75,0.9
438,15304,7.38,49.359535,7.655825999999999,20.2,169.3,-7.64,1.18,0.5670000000000001
439,15310,7.78,49.386169,7.690169999999999,21.64,170.41,-7.48,1.33,0.617
440,15358,10.64,49.514128,-50.215241999999996,22.71,347.62,-92.84,1.33,1.2429999999999999
441,15374,11.91,49.562612,9.245111,24.54,123.52,15.81,3.95,1.341
442,15376,9.22,49.574011999999996,-21.925487,22.55,143.82,196.81,1.3,0.7659999999999999
443,15401,12.25,49.646313,10.312572,22.66,147.35,-80.83,4.44,1.485
444,15415,9.67,49.680357,75.994517,24.25,117.23,-155.66,1.24,1.037
445,15495,9.67,49.914871000000005,33.60001,21.57,404.73,-556.22,1.6,0.8340000000000001
446,15578,9.92,50.177034,-33.730337,22.47,293.78,95.99,1.44,1.037
447,15585,6.4,50.188235999999996,-26.606562,20.59,41.6,22.84,0.73,0.542
448,15604,9.86,50.23284,66.91130600000001,21.18,98.84,-176.14,1.48,1.002
449,15642,8.43,50.348931,-52.855444999999996,22.28,122.92,130.7,0.8,0.73
450,15648,4.96,50.360863,43.329652,21.0,-60.43,-0.38,0.66,0.051
451,15657,10.7,50.405685,-46.296054,21.89,-26.71,295.22,1.52,1.103
452,15669,5.94,50.468216,49.071059000000005,21.86,180.91,-63.45,0.69,0.46799999999999997
453,15672,8.84,50.475217,53.487816,22.71,152.11,-111.1,1.28,0.701
454,15724,8.83,50.635627,17.725425,23.55,40.02,-29.15,1.71,0.882
455,15803,11.96,50.902536,-81.259513,21.26,147.16,174.6,2.28,
456,15875,10.28,51.119287,6.98509,24.7,-25.72,-30.67,2.19,1.28
457,15962,9.54,51.379709000000005,-6.695479,21.37,35.99,-44.26,1.43,0.94
458,16039,9.71,51.640888000000004,-53.162124,20.91,295.89,222.52,1.43,0.865
459,16144,11.41,52.00878,22.023858999999998,24.37,341.88,-321.48,2.75,1.411
460,16169,8.23,52.086975,-6.5304459999999995,21.98,359.09,-196.07,1.19,0.619
461,16192,10.29,52.150017999999996,-30.567521000000003,24.51,-189.19,-82.98,3.14,0.603
462,16227,11.81,52.266093,1.668728,21.2,322.67,14.8,3.64,1.395
463,16324,10.4,52.607873,-22.048598000000002,20.13,125.96,60.3,5.75,
464,16329,8.29,52.626386,20.103417,21.61,155.02,-63.38,1.48,0.7390000000000001
465,16343,9.54,52.658680000000004,40.319449,22.19,-17.46,-228.63,1.74,0.91
466,16348,7.45,52.666895999999994,-19.435568,23.76,0.37,-7.01,1.07,0.6659999999999999
467,16370,6.79,52.71864,-62.00799,21.25,39.01,18.21,0.58,0.534
468,16405,8.08,52.814556,20.76855,20.04,-112.36,-196.42,1.18,0.68
469,16477,10.54,53.047775,-8.129482000000001,21.09,172.66,-81.38,1.97,1.067
470,16517,7.29,53.165926,35.659434999999995,20.45,132.99,-58.12,0.96,0.503
471,16529,8.88,53.208231999999995,23.692283,22.78,160.99,-40.55,1.26,0.8440000000000001
472,16540,7.48,53.248789,-67.41930699999999,20.44,-65.84,-75.21,0.59,0.521
473,16607,7.05,53.438570999999996,-15.127589000000002,20.06,-57.34,-128.54,0.85,0.455
474,16628,6.2,53.486722,-31.0803,23.54,-35.15,76.4,0.76,0.48200000000000004
475,16641,6.14,53.534668,17.833582999999997,23.57,95.5,-310.56,0.94,0.8909999999999999
476,16646,10.3,53.551446999999996,73.57548100000001,20.82,-1.71,-70.37,1.48,1.2
477,16693,9.43,53.688409,-62.457024,24.56,56.72,78.02,0.93,0.9
478,16709,10.87,53.74793100000001,34.611394,23.28,201.45,-166.29,2.28,1.225
479,16783,8.85,53.997149,-23.518032,21.35,-108.91,-44.85,1.34,0.784
480,16786,12.45,54.001367,8.760138000000001,22.94,25.99,23.86,5.61,1.444
481,16788,7.65,54.013961,16.46808,22.25,-284.52,-276.33,1.14,0.58
482,16853,7.62,54.222178,-49.958018,24.0,89.96,1.82,0.66,0.5920000000000001
483,16858,10.93,54.235377,-28.137044,23.66,-79.48,-247.16,9.07,
484,16860,8.86,54.242298,-28.130864000000003,20.38,-72.58,-243.48,1.49,0.73
485,16933,9.63,54.47636,-2.511706,23.01,114.73,21.5,2.42,0.965
486,17015,8.98,54.726279000000005,42.393728,20.24,189.75,-298.63,1.26,0.81
487,17022,6.73,54.738916,42.538598,23.61,-194.77,-132.9,1.86,0.614
488,17024,8.66,54.744758,0.79657,20.54,54.97,-21.45,1.15,0.706
489,17102,9.03,54.954119999999996,33.473431,20.03,-39.81,-5.41,2.14,1.09
490,17118,6.81,54.994352,63.870761,22.93,129.42,-143.11,0.73,0.478
491,17126,8.21,55.021698,63.874947999999996,23.92,137.58,-131.99,1.18,0.818
492,17129,6.82,55.030168999999994,34.11646,21.88,-74.37,6.24,1.81,0.5429999999999999
493,17183,6.96,55.196725,-2.332147,22.28,374.09,-220.87,0.91,0.9540000000000001
494,17184,8.65,55.201126,-81.78962299999999,20.29,134.91,201.71,0.82,0.6920000000000001
495,17213,9.46,55.306241,75.399366,21.5,94.08,-136.65,2.04,1.1
496,17217,7.93,55.316534999999995,45.895829,20.37,-49.74,4.39,2.27,0.665
497,17276,6.77,55.496224,-24.652151999999997,24.61,163.15,-32.46,0.77,0.506
498,17278,11.86,55.501753,46.688769,23.08,-5.45,-217.02,4.18,0.461
499,17395,5.59,55.89099399999999,-10.485611,23.3,-7.97,-20.23,0.94,0.21600000000000003
500,17398,10.61,55.913099,-61.270131000000006,23.67,66.11,133.27,1.32,1.23
501,17409,7.48,55.947529,42.603987,23.46,363.74,-258.51,0.89,0.583
502,17472,8.62,56.16441,10.178505,20.41,170.32,-231.35,1.2,0.66
503,17483,7.51,56.189388,-38.818141,22.71,-40.36,47.1,0.77,0.5870000000000001
504,17535,10.88,56.316288,-60.909985,23.03,172.33,163.09,1.34,1.13
505,17621,11.13,56.625853,-22.300577,22.17,158.63,256.93,2.44,
506,17736,9.82,56.97630600000001,52.468187,21.7,172.13,-276.43,1.85,0.956
507,17748,7.85,57.002768999999994,-64.836826,23.65,332.98,99.53,0.87,0.6579999999999999
508,17766,10.85,57.049001000000004,7.146228,24.02,173.16,4.87,2.27,1.34
509,17790,8.5,57.124673,57.767623,20.32,75.21,1.61,1.04,0.648
510,17797,4.3,57.149262,-37.620129,20.23,75.83,-10.69,0.83,-0.038
511,17806,8.01,57.162728,-6.815811,22.93,-43.84,19.32,1.1,0.611
512,17903,8.89,57.432673,-13.886428,21.7,39.21,24.78,1.22,0.8170000000000001
513,17950,6.47,57.567101,-1.522635,22.22,102.33,25.09,0.97,0.435
514,17960,7.5,57.59541,17.476979999999998,21.5,114.24,-252.31,1.03,0.653
515,17962,9.46,57.603705000000005,17.246563000000002,21.37,130.19,-23.3,1.62,0.782
516,18018,10.17,57.762572999999996,23.903768,24.72,150.93,-46.61,4.62,1.16
517,18071,11.51,57.934751,44.953094,21.41,23.21,55.14,3.01,1.194
518,18085,10.94,57.988076,-12.826247,22.01,163.32,-34.7,2.59,1.125
519,18170,5.97,58.29149399999999,17.327156,24.14,143.97,-29.93,0.9,0.354
520,18187,7.22,58.363310999999996,-41.222868,24.16,28.48,65.79,0.68,0.53
521,18253,11.94,58.56609,8.558833,24.61,238.12,-67.02,3.43,1.46
522,18261,7.97,58.59425400000001,1.2619040000000001,22.13,22.34,-117.01,1.23,0.631
523,18327,8.99,58.776715,16.998537,24.16,148.37,-25.09,1.4,0.895
524,18339,5.99,58.817391,-12.099051,20.41,-76.94,-22.14,0.84,0.32299999999999995
525,18388,7.06,58.955626,-4.5267029999999995,20.54,-13.39,-50.71,0.97,0.5
526,18433,7.84,59.119238,22.674961,21.41,174.27,-233.12,1.24,0.688
527,18453,5.28,59.151816000000004,50.695692,24.51,94.13,-127.9,0.85,0.425
528,18471,5.62,59.216803000000006,22.47825,22.31,69.43,-114.82,0.92,0.345
529,18606,5.85,59.718422,-5.469524,22.88,-46.75,-174.03,0.75,1.001
530,18707,9.57,60.112986,-34.850093,22.59,192.05,-17.4,1.24,0.934
531,18725,10.4,60.172306000000006,54.786595999999996,20.39,-77.67,-24.51,1.97,1.123
532,18735,5.89,60.202858,18.194069,21.99,129.49,-28.27,0.81,0.319
533,18828,9.2,60.525629,-36.616603000000005,23.28,-57.71,-133.09,1.01,0.867
534,18893,6.91,60.747723,9.208885,22.7,93.22,-162.79,0.84,0.466
535,18918,10.36,60.825362,-22.815054999999997,24.81,8.51,-158.19,1.85,1.19
536,18946,10.12,60.912353,19.455094,23.07,119.02,-34.19,2.12,1.095
537,19007,9.53,61.084441000000005,-4.655583,24.23,63.33,185.41,1.53,0.816
538,19024,8.32,61.128308,0.24643600000000002,21.76,-202.7,-354.63,1.25,0.769
539,19095,5.59,61.405432999999995,-27.652036,23.16,200.52,94.21,0.68,0.324
540,19148,7.85,61.566899,15.698167999999999,21.41,118.53,-19.59,1.47,0.593
541,19206,6.88,61.752643000000006,-10.000110000000001,24.0,-127.56,-141.56,0.92,0.5760000000000001
542,19207,10.49,61.754794,15.335078,23.57,122.63,-18.96,2.26,1.18
543,19232,8.49,61.83651999999999,-27.425069,21.79,-62.89,-242.44,1.12,0.8320000000000001
544,19261,6.02,61.924609,15.162842999999999,21.27,127.06,-22.75,1.03,0.397
545,19302,6.07,62.064424,37.727971999999994,22.66,-100.33,-197.03,0.7,0.943
546,19316,11.28,62.110817000000004,12.191872,24.9,115.35,-13.05,2.59,1.327
547,19400,6.25,62.342339,54.829088,21.09,71.89,-93.2,0.8,0.44799999999999995
548,19410,10.61,62.36004499999999,-14.69834,22.89,-71.03,-6.63,2.21,1.12
549,19454,5.84,62.500932999999996,86.626352,24.44,142.7,-87.62,0.55,0.39299999999999996
550,19467,7.16,62.530789,-61.598755000000004,24.52,11.35,-78.9,0.53,0.551
551,19481,8.11,62.59008299999999,12.077399,23.85,168.24,89.45,1.26,0.741
552,19504,6.61,62.676201,18.423329000000003,23.22,123.92,-31.41,0.92,0.42700000000000005
553,19758,6.77,63.539787,-46.132214000000005,22.27,160.08,-91.94,0.64,0.5770000000000001
554,19781,8.45,63.606609999999996,14.625082999999998,21.91,105.61,-19.86,1.27,0.693
555,19786,8.05,63.613275,12.435347,22.19,117.48,-9.35,1.45,0.64
556,19793,8.05,63.634326,23.575062,21.69,121.09,-48.34,1.14,0.657
557,19796,7.11,63.64279200000001,10.7014,21.08,119.81,-5.22,0.97,0.514
558,19808,10.69,63.716101,13.054999,22.67,114.46,-19.28,2.3,1.204
559,19814,10.6,63.740554,-5.630698000000001,24.27,592.25,197.6,23.1,0.705
560,19875,8.92,63.93761899999999,-45.969221999999995,20.47,243.27,-123.09,0.85,0.764
561,19877,6.31,63.94256,15.400749,22.51,114.38,-22.07,0.82,0.4
562,19925,8.07,64.126154,-0.572385,24.81,-60.44,-172.87,0.98,0.669
563,20002,9.04,64.333916,-36.850308,20.4,79.89,30.54,1.06,0.797
564,20019,8.32,64.411969,16.947910999999998,21.4,113.07,-21.39,1.24,0.7559999999999999
565,20056,7.53,64.507366,18.256881,21.84,115.65,-31.23,1.14,0.6809999999999999
566,20082,9.57,64.579998,16.088389000000003,20.01,121.88,-19.72,1.91,0.98
567,20094,8.36,64.623547,35.992523999999996,22.53,-141.19,-343.35,1.22,0.67
568,20130,8.62,64.74126899999999,19.90679,23.53,113.95,-36.39,1.25,0.745
569,20146,8.47,64.783078,17.524822,21.24,112.8,-29.89,1.32,0.721
570,20187,9.81,64.903221,12.624369,20.13,168.47,-19.23,2.02,0.924
571,20199,8.26,64.939589,-41.960042,22.45,-40.44,-92.41,0.78,0.682
572,20205,3.65,64.94805799999999,15.6277,21.17,115.29,-23.86,1.17,0.981
573,20215,6.85,64.978269,16.522676999999998,23.27,121.27,-36.65,1.14,0.509
574,20219,5.58,64.990145,14.03525,22.31,115.42,-19.91,0.92,0.28300000000000003
575,20237,7.46,65.053732,19.233563,22.27,115.67,-34.02,0.93,0.56
576,20255,6.11,65.104316,18.742725,21.12,119.59,-48.17,0.77,0.40399999999999997
577,20261,5.26,65.15101999999999,15.095504,21.2,108.79,-20.67,0.99,0.225
578,20277,9.36,65.19516,-59.411499,23.6,182.25,272.33,0.91,1.003
579,20284,6.15,65.219406,13.864471,21.8,105.29,-17.97,0.85,0.456
580,20400,5.72,65.514374,14.077251,21.87,114.04,-21.4,0.96,0.315
581,20440,6.97,65.68376500000001,15.05614,21.45,111.98,-19.88,2.76,0.518
582,20444,10.04,65.694862,-33.122448999999996,21.31,-129.55,-335.88,1.39,0.9890000000000001
583,20455,3.77,65.733447,17.542583999999998,21.29,107.75,-28.84,0.93,0.983
584,20478,7.82,65.83391400000001,-25.394347,24.9,36.73,-268.47,0.87,0.627
585,20480,8.84,65.842782,21.379189999999998,20.63,99.77,-39.07,1.34,0.758
586,20484,5.64,65.85416,16.777327,21.17,105.09,-27.62,0.8,0.31
587,20485,10.47,65.85502,15.763187,21.08,126.22,-30.5,2.69,1.2309999999999999
588,20491,7.18,65.87642,24.405511999999998,20.04,93.11,-45.08,0.89,0.462
589,20492,9.11,65.884447,14.670522,21.23,107.57,-18.24,1.8,0.855
590,20524,8.38,65.97248499999999,-34.755911,21.22,-76.28,-344.01,0.94,0.701
591,20527,10.89,65.97642900000001,14.05215,22.57,115.9,-15.21,2.78,1.288
592,20542,4.8,66.023724,17.444212,22.36,109.99,-33.47,0.88,0.154
593,20553,7.58,66.05165799999999,14.758288,22.25,97.38,-33.51,1.52,0.604
594,20557,7.13,66.060417,21.736357,24.47,119.1,-46.63,1.06,0.518
595,20577,7.79,66.117739,16.886226,20.73,110.89,-24.72,1.29,0.599
596,20586,6.87,66.136625,50.845331,20.69,3.9,-64.48,1.02,0.456
597,20591,5.77,66.155934,33.959888,24.0,54.69,-83.07,0.91,0.4
598,20605,11.66,66.199969,15.874782000000002,24.41,102.58,-26.06,6.94,1.4080000000000001
599,20614,5.97,66.237749,19.042092,20.4,110.73,-32.5,0.74,0.37799999999999995
600,20616,8.41,66.251245,11.977964,21.0,43.19,-16.32,1.37,0.639
601,20625,7.89,66.288472,-64.08085200000001,23.13,-61.28,321.6,0.64,0.65
602,20635,4.21,66.342078,22.293981,21.27,105.49,-44.14,0.8,0.136
603,20638,7.79,66.348869,-35.675409,24.04,53.9,-65.38,0.74,0.629
604,20641,5.27,66.353936,22.200112,22.65,112.45,-47.06,0.84,0.25
605,20648,4.3,66.372156,17.927989,22.05,108.26,-32.47,0.77,0.049
606,20652,11.06,66.378603,26.292446999999996,21.93,35.04,-97.93,2.8,1.26
607,20661,6.44,66.40522299999999,15.94108,21.47,104.62,-28.83,0.97,0.509
608,20673,7.25,66.42420600000001,-2.2324580000000003,23.86,62.6,7.57,1.21,0.2
609,20677,7.86,66.44000799999999,-69.993698,23.09,144.02,4.88,0.62,0.65
610,20679,8.99,66.447877,18.017359,20.79,112.62,-35.79,1.83,0.935
611,20686,8.07,66.46524699999999,18.864145,23.08,110.87,-33.75,1.22,0.68
612,20690,8.59,66.478943,57.495270999999995,22.24,-62.75,-65.94,1.14,0.6709999999999999
613,20693,7.36,66.488676,5.1501339999999995,22.03,96.32,4.55,0.9,0.509
614,20699,9.73,66.50865300000001,-6.180311,20.27,-39.68,-181.34,1.69,0.87
615,20711,4.28,66.576645,22.813694,21.07,108.66,-45.83,0.8,0.263
616,20712,7.36,66.57680500000001,21.470523,21.54,105.82,-36.48,0.97,0.557
617,20713,4.48,66.58613199999999,15.618345999999999,20.86,114.66,-33.3,0.84,0.262
